post_j_positions_0,post_j_positions_1,post_j_positions_2,post_j_positions_3,post_j_positions_4,post_j_positions_5,post_j_positions_6,post_j_positions_7,post_base_pos_x,post_base_pos_y,post_base_pos_z,post_base_ori_alpha,post_base_ori_beta,post_base_ori_gamma
-0.062230825424194336,1.4099552631378174,0.13088178634643555,1.5483686923980713,0.06400060653686523,1.572230577468872,-0.014452695846557617,1.5711767673492432,0.004471801221370697,0.011506916023790836,0.11886422336101532,-0.004577246960252523,-0.004674862138926983,0.0016074631130322814
-0.1342909336090088,1.3813097476959229,0.03622722625732422,1.5711710453033447,0.18247365951538086,1.4665281772613525,0.06710577011108398,1.5297605991363525,0.011188266798853874,0.008532221429049969,0.11979489028453827,-0.0015295754419639707,-0.01147459540516138,-0.002443326637148857
-0.06740546226501465,1.4625685214996338,-0.039775848388671875,1.5723459720611572,0.17420339584350586,1.4748404026031494,0.0989980697631836,1.5075838565826416,0.009632554836571217,0.0045480201952159405,0.1194252148270607,0.001187509624287486,-0.006045140326023102,-0.022338517010211945
0.006618976593017578,1.3678019046783447,-0.10421442985534668,1.5115435123443604,0.10685062408447266,1.5674335956573486,0.11925077438354492,1.5711500644683838,0.007621773984283209,0.014400172047317028,0.11898830533027649,-0.0056951516307890415,-0.00399977620691061,-0.0341111458837986
-0.048975229263305664,1.2731640338897705,0.0031976699829101562,1.4550516605377197,0.20657682418823242,1.543544054031372,0.07144689559936523,1.5706140995025635,0.011813019402325153,0.023008549585938454,0.11937040090560913,-0.006168215535581112,-0.0022983690723776817,-0.02858555316925049
-0.1582798957824707,1.3721659183502197,-0.11007308959960938,1.4640533924102783,0.1582198143005371,1.4981014728546143,0.1801595687866211,1.571824312210083,0.014369339682161808,0.01825535297393799,0.11980988085269928,-0.004273062571883202,-0.005773923359811306,-0.01072852872312069
-0.06890630722045898,1.4345457553863525,-0.04246973991394043,1.5410950183868408,0.1456279754638672,1.5730297565460205,0.21613168716430664,1.5715019702911377,0.013007869012653828,0.015356576070189476,0.118885837495327,-0.0037233075127005577,-0.005255298223346472,-0.0315299890935421
-0.0481564998626709,1.2976152896881104,-0.1383962631225586,1.5696241855621338,0.06068754196166992,1.5712034702301025,0.3454413414001465,1.571626901626587,0.017453869804739952,0.03028426691889763,0.11895497888326645,-0.005118498578667641,-0.004928561393171549,-0.0523725263774395
-0.10983061790466309,1.2115166187286377,-0.19147539138793945,1.5362493991851807,0.05780601501464844,1.5721409320831299,0.4090385437011719,1.5708811283111572,0.02275470830500126,0.03822209686040878,0.11874288320541382,-0.003565468592569232,-0.00242369482293725,-0.04395706579089165
0.0810861587524414,1.4867279529571533,-0.04807400703430176,1.5711596012115479,-0.0399324893951416,1.5621569156646729,0.05798149108886719,1.5712740421295166,-0.0012078918516635895,0.006098543759435415,0.11841535568237305,-0.001787387183867395,-0.0054533956572413445,-0.020503079518675804
0.094085693359375,1.5450127124786377,-0.010797262191772461,1.5659115314483643,0.007687091827392578,1.4403021335601807,-0.04908633232116699,1.4694931507110596,-0.00023728793894406408,-0.005307833198457956,0.11911582946777344,0.005310543812811375,-0.0030042731668800116,-0.02864588052034378
-0.012874603271484375,1.4230949878692627,0.03730154037475586,1.576819658279419,0.11858510971069336,1.4076473712921143,-0.1414201259613037,1.545269250869751,0.005220374558120966,0.0015031318180263042,0.11970894783735275,0.000571827229578048,-0.01639316789805889,-0.024234216660261154
-0.1158597469329834,1.3555634021759033,-0.017150402069091797,1.487957239151001,0.037199974060058594,1.358501672744751,-0.07025337219238281,1.4924099445343018,0.00880011823028326,0.002469917992129922,0.12054634839296341,4.202739000902511e-05,-0.009633000008761883,0.008927353657782078
-0.22703123092651367,1.3606245517730713,-0.10071969032287598,1.3739216327667236,0.018436908721923828,1.4283487796783447,-0.13050031661987305,1.5709784030914307,0.014070059172809124,0.009480156935751438,0.12025076895952225,-0.0033128815703094006,-0.0044259317219257355,0.03939499333500862
-0.1613612174987793,1.2670271396636963,-0.05010032653808594,1.3800089359283447,-0.009243249893188477,1.4377968311309814,-0.06635141372680664,1.5713493824005127,0.01148807629942894,0.011634611524641514,0.12015126645565033,-0.003879257244989276,-0.008565428666770458,0.03721247985959053
-0.03497672080993652,1.3551390171051025,-0.06975293159484863,1.329317331314087,-0.06928157806396484,1.3963196277618408,-0.11902260780334473,1.4710867404937744,0.010037487372756004,0.010516920126974583,0.12085255980491638,-0.00199765688739717,-0.0027865932788699865,0.049051057547330856
-0.11882805824279785,1.225464105606079,0.022771358489990234,1.215003252029419,-0.021367788314819336,1.37819504737854,-0.23327350616455078,1.5198347568511963,0.008335852064192295,0.014296541921794415,0.12027077376842499,-0.0013892196584492922,-0.008371343836188316,0.020977800711989403
0.0019593238830566406,1.2087318897247314,-0.01784348487854004,1.185741662979126,-0.0520632266998291,1.4128849506378174,-0.2515299320220947,1.5718796253204346,0.008907883428037167,0.016817785799503326,0.11976899951696396,-0.00012955980491824448,-0.007033477071672678,0.032471396028995514
-0.08252739906311035,1.2186481952667236,-0.0019690990447998047,1.0891907215118408,-0.008526086807250977,1.3883850574493408,-0.314455509185791,1.5711987018585205,0.008728156797587872,0.015767419710755348,0.11965957283973694,0.0008153894450515509,-0.02546677738428116,0.031923115253448486
-0.08777594566345215,-0.2083730697631836,0.031147480010986328,-0.02141404151916504,-0.023285388946533203,-0.07169580459594727,-0.04198932647705078,-0.10158658027648926,6.371195922838524e-05,0.01280969474464655,0.03575744479894638,-0.0058446344919502735,-0.0009394960943609476,0.01529393345117569
-0.14968323707580566,-0.2124629020690918,0.023218631744384766,0.030552387237548828,-0.011236906051635742,-0.200577974319458,-0.14245867729187012,-0.12075948715209961,0.0019606174901127815,0.011532489210367203,0.036749254912137985,1.2034092833346222e-05,-0.016202060505747795,0.029059801250696182
-0.11112809181213379,-0.1429746150970459,0.057367801666259766,-0.07821106910705566,-0.12233710289001465,-0.1630704402923584,-0.21869516372680664,-0.1644737720489502,-0.0008371183066628873,0.010257316753268242,0.03588838130235672,0.0030203182250261307,-0.004561418667435646,0.04839722067117691
-0.05605626106262207,-0.043039798736572266,0.11166191101074219,0.003650188446044922,-0.15329885482788086,-0.2570812702178955,-0.31438565254211426,-0.11735677719116211,-0.0035754041746258736,0.008858834393322468,0.03552300110459328,0.011781164444983006,-0.006926531903445721,0.04565379023551941
-0.15500140190124512,0.02666950225830078,0.011204242706298828,0.0012874603271484375,-0.07402849197387695,-0.3025698661804199,-0.19980931282043457,-0.026542186737060547,0.007179136388003826,0.008398369885981083,0.03610997274518013,0.010702278465032578,-0.015072109177708626,0.07115247845649719
-0.18429207801818848,-0.07637166976928711,-0.024438142776489258,0.06516599655151367,-0.1652202606201172,-0.2616386413574219,-0.22575950622558594,-0.12358427047729492,0.00625112559646368,0.009450278244912624,0.036158058792352676,0.007774611935019493,-0.009360562078654766,0.08939439058303833
-0.24051284790039062,-0.1571667194366455,-0.09728479385375977,-0.05405879020690918,-0.27330470085144043,-0.4028496742248535,-0.14916658401489258,-0.21684575080871582,0.007486536633223295,0.007195207756012678,0.037482473999261856,0.013166132383048534,-0.020258961245417595,0.13670523464679718
-0.21513032913208008,-0.22318291664123535,-0.04548835754394531,-0.1639094352722168,-0.28876709938049316,-0.4867985248565674,-0.10437560081481934,-0.32592320442199707,0.007882777601480484,0.007736195810139179,0.03901299834251404,0.011676534079015255,-0.009496476501226425,0.1383061558008194
-0.2053508758544922,-0.1938638687133789,-0.03744840621948242,-0.16130590438842773,-0.3816370964050293,-0.5317182540893555,-0.0823509693145752,-0.2467515468597412,0.004662635270506144,0.00607986468821764,0.03898991644382477,0.01249683927744627,-0.010231607593595982,0.1539362668991089
-0.19098663330078125,-0.07806086540222168,-0.028927087783813477,-0.23203659057617188,-0.27854323387145996,-0.6282050609588623,0.016055583953857422,-0.36014461517333984,0.006409098859876394,0.005475190933793783,0.04014492779970169,0.011051831766963005,-0.006344995927065611,0.1246153935790062
-0.031366586685180664,-0.13122844696044922,-0.05693340301513672,-0.1658627986907959,0.09552955627441406,-0.19658851623535156,-0.026458740234375,-0.03985857963562012,0.0031761135905981064,0.011318759061396122,0.03635912016034126,0.0012413522927090526,-0.0010458354372531176,-0.009892827831208706
0.010112285614013672,-0.1367659568786621,-0.0958859920501709,-0.22073030471801758,0.14536428451538086,-0.23951363563537598,-0.01131749153137207,0.05572843551635742,0.005973625462502241,0.011851365678012371,0.03740902990102768,0.0029989297036081553,0.004955452401190996,-0.013117971830070019
-0.029423236846923828,-0.25916147232055664,-0.09858369827270508,-0.12032341957092285,0.05129575729370117,-0.2727854251861572,-0.11304831504821777,0.0791316032409668,0.002081210957840085,0.010821674019098282,0.03799693286418915,0.003871438791975379,-0.014777849428355694,0.011017045006155968
0.05000782012939453,-0.28380608558654785,-0.13947844505310059,-0.17059683799743652,0.043279170989990234,-0.33730578422546387,-0.13728952407836914,0.040271759033203125,-0.00026086694560945034,0.011633070185780525,0.03866306692361832,0.002579199383035302,-0.018231965601444244,0.0026798604521900415
0.09266519546508789,-0.4201242923736572,-0.03984856605529785,-0.07035183906555176,0.012197017669677734,-0.38755106925964355,-0.11379241943359375,0.049074649810791016,-0.002180976327508688,0.01184256561100483,0.0391983762383461,0.0013563757529482245,-0.060141295194625854,-0.004140079487115145
0.05118608474731445,-0.372053861618042,-0.09711408615112305,-0.05507707595825195,0.06511592864990234,-0.3711123466491699,-0.1044924259185791,0.013997554779052734,0.003410867415368557,0.010609107092022896,0.038786180317401886,0.00046844794997014105,-0.06088552251458168,-0.007101177703589201
-0.033647775650024414,-0.4429607391357422,-0.014975786209106445,-0.0957651138305664,0.10947751998901367,-0.31580519676208496,-0.0667874813079834,0.02346324920654297,0.009093102067708969,0.011653340421617031,0.03897063434123993,-0.0028903011698275805,-0.05527081340551376,-0.00026254216209053993
0.013583660125732422,-0.5107448101043701,0.00856161117553711,-0.18892621994018555,0.18445825576782227,-0.3663325309753418,0.023475170135498047,0.09633064270019531,0.015868673101067543,0.015725545585155487,0.04099201411008835,-0.0016475921729579568,-0.00679320003837347,-0.03146929293870926
-0.1057584285736084,-0.5051045417785645,-0.048757314682006836,-0.18296551704406738,0.1932997703552246,-0.29952025413513184,0.04368400573730469,0.16247224807739258,0.021287081763148308,0.014783221296966076,0.04330787435173988,0.010375906713306904,-0.004744566511362791,-0.016661059111356735
-0.055516958236694336,-0.6087319850921631,-0.1114661693572998,-0.28989720344543457,0.20752573013305664,-0.26852917671203613,0.03617143630981445,0.11839008331298828,0.020564444363117218,0.01646919921040535,0.043141018599271774,0.004066632594913244,-0.0060362424701452255,-0.023732969537377357
-0.09513282775878906,1.5708954334259033,0.0426478385925293,1.5712921619415283,0.05802106857299805,1.4807922840118408,0.06580162048339844,1.5459253787994385,0.0019825308118015528,-0.006864901632070541,0.1186077892780304,0.0032673198729753494,-0.003222877159714699,-0.009823489002883434
-0.04541587829589844,1.5712988376617432,0.15804052352905273,1.5813639163970947,0.005845069885253906,1.510051965713501,0.09927511215209961,1.5239250659942627,-0.001894323155283928,-0.004775128327310085,0.11852717399597168,0.002783623756840825,-0.0017409255960956216,-0.020716475322842598
-0.04070162773132324,1.5005486011505127,0.25028133392333984,1.5726377964019775,-0.07482099533081055,1.3878214359283447,0.05160188674926758,1.4223062992095947,-0.004409925080835819,-0.00745638832449913,0.11989735066890717,0.0052291592583060265,-0.003327094716951251,-0.010800563730299473
-0.04574990272521973,1.570899248123169,0.2444758415222168,1.5735304355621338,-0.08094382286071777,1.3535330295562744,-0.06779599189758301,1.3844082355499268,-0.004644220229238272,-0.010663272812962532,0.1195749044418335,0.007061885204166174,0.0015664745587855577,-0.0010765312472358346
-0.07591581344604492,1.5713045597076416,0.21695613861083984,1.5588018894195557,-0.09554600715637207,1.2276098728179932,-0.18747806549072266,1.4456884860992432,-0.00496169226244092,-0.00949116051197052,0.11921912431716919,0.006336056627333164,-0.00011585284664761275,0.011595540679991245
0.0049896240234375,1.567084550857544,0.18729496002197266,1.4817965030670166,-0.04333806037902832,1.2959606647491455,-0.19885778427124023,1.4399864673614502,-0.0034279616083949804,-0.003269878914579749,0.11977794021368027,0.004974152892827988,0.006526409648358822,-0.0008226074860431254
-0.004192352294921875,1.479259729385376,0.29570674896240234,1.4284231662750244,0.0274200439453125,1.2859013080596924,-0.16516923904418945,1.4608948230743408,-0.00418094964697957,-0.000597055593971163,0.1205095648765564,-7.698311674175784e-05,-0.006456022150814533,-0.027280552312731743
-0.0030028820037841797,1.5514271259307861,0.2649111747741699,1.3523352146148682,-0.031216144561767578,1.195862054824829,-0.06459903717041016,1.49507737159729,-0.006795512046664953,0.005055373068898916,0.1202818900346756,-0.0014032842591404915,-0.0005086976452730596,-0.022325359284877777
-0.11822724342346191,1.5549871921539307,0.1555953025817871,1.4424269199371338,-0.13358592987060547,1.0917513370513916,-0.07367181777954102,1.4118492603302002,-0.004856138955801725,-0.0040822201408445835,0.11963824182748795,-0.00047682825243100524,0.017888206988573074,0.02287321537733078
-0.053537845611572266,1.5715487003326416,0.15997934341430664,1.4518797397613525,-0.16467571258544922,1.2032721042633057,-0.19316434860229492,1.296093225479126,-0.011354015208780766,-0.008767649531364441,0.12016841769218445,0.0032507372088730335,0.01074973028153181,0.0454799048602581
0.08138704299926758,1.5746557712554932,-0.1266312599182129,1.4503872394561768,0.05806684494018555,1.5730335712432861,-0.06322693824768066,1.5661327838897705,0.005708249751478434,0.008310494013130665,0.11856652796268463,-0.0029888548888266087,0.008008553646504879,-0.00015614941366948187
0.05633401870727539,1.5731632709503174,-0.14340972900390625,1.3370230197906494,0.06519460678100586,1.570430040359497,-0.04079103469848633,1.5711138248443604,0.0076966541819274426,0.020363101735711098,0.11881975084543228,-0.0044667948968708515,0.009422443807125092,0.005392563063651323
0.01409149169921875,1.57173752784729,-0.07677173614501953,1.258439302444458,0.14567279815673828,1.567643404006958,0.06012535095214844,1.5066158771514893,0.00799523200839758,0.025612661615014076,0.11903011798858643,-0.0021843486465513706,0.013990296982228756,-0.0213963370770216
-0.09644484519958496,1.550431489944458,-0.17846322059631348,1.3495733737945557,0.19974231719970703,1.5778172016143799,0.1900649070739746,1.5309908390045166,0.013495421037077904,0.02166958525776863,0.11897949129343033,-0.0033137043938040733,0.01256589125841856,-0.01504945382475853
-0.14510393142700195,1.5091392993927002,-0.2882556915283203,1.3008053302764893,0.22875022888183594,1.5706532001495361,0.1611170768737793,1.4914600849151611,0.01721957139670849,0.02128448151051998,0.11952166259288788,-0.004319974686950445,0.011292790062725544,0.006729554384946823
-0.1028890609741211,1.436687707901001,-0.2873861789703369,1.3121893405914307,0.11977195739746094,1.5050327777862549,0.288510799407959,1.4012806415557861,0.018996188417077065,0.02038356103003025,0.1204584389925003,-0.0018532597459852695,0.0062753004021942616,-0.011354733258485794
0.0049724578857421875,1.3789350986480713,-0.18759918212890625,1.337764024734497,0.12911272048950195,1.5714247226715088,0.20079374313354492,1.4613687992095947,0.011276247911155224,0.02449561282992363,0.11989560723304749,-0.004440993070602417,0.008217284455895424,-0.014568573795258999
-0.06205582618713379,1.3597614765167236,-0.1575782299041748,1.3161346912384033,0.007975578308105469,1.5715267658233643,0.30997657775878906,1.3937513828277588,0.01718141883611679,0.025115065276622772,0.12041346728801727,-0.00413238350301981,0.009350438602268696,-0.02178734727203846
-0.1612224578857422,1.273677110671997,-0.16054725646972656,1.1973726749420166,-0.07007718086242676,1.574321985244751,0.3811788558959961,1.4533913135528564,0.023517346009612083,0.033704742789268494,0.11969266086816788,-0.0029246280901134014,0.007705125957727432,-0.007283868733793497
-0.08399319648742676,1.1882898807525635,-0.0836343765258789,1.1061460971832275,-0.06446290016174316,1.5747272968292236,0.3526468276977539,1.3431427478790283,0.020806586369872093,0.02787686139345169,0.11998790502548218,0.0007993688923306763,0.004730765707790852,-0.01993064396083355
0.050661563873291016,1.5182020664215088,0.016566753387451172,1.5656864643096924,-0.11394906044006348,1.5733749866485596,0.10549497604370117,1.5725681781768799,0.0004217738751322031,0.0051451073959469795,0.11825232952833176,-0.0011790096759796143,-0.003353729145601392,-0.018488695845007896
0.023104190826416016,1.4581968784332275,0.1398310661315918,1.5712006092071533,-0.01711130142211914,1.4940149784088135,0.2148423194885254,1.5716230869293213,0.004044275730848312,0.009454675950109959,0.11900151520967484,-0.0011684551136568189,-0.01150561310350895,-0.030059268698096275
-0.054757118225097656,1.5223877429962158,0.17080211639404297,1.533264398574829,-0.11645221710205078,1.4563677310943604,0.08656120300292969,1.5724012851715088,0.0029307769145816565,0.003126356517896056,0.11903390288352966,0.0015012185322120786,-0.009455369785428047,-0.0037990643177181482
-0.11966061592102051,1.544140100479126,0.1006159782409668,1.5714428424835205,-0.11677932739257812,1.521728754043579,-0.0171048641204834,1.5466854572296143,0.00535965571179986,0.005322092678397894,0.1184580996632576,0.0009894039249047637,-0.0033565834164619446,0.007241830229759216
-0.016527175903320312,1.5381958484649658,0.0562891960144043,1.5731394290924072,-0.03565096855163574,1.5115025043487549,0.07242536544799805,1.5711195468902588,0.006309222429990768,0.006720999255776405,0.11853527277708054,0.0005309731350280344,-0.00573359802365303,-0.0172113049775362
-0.09670591354370117,1.4971802234649658,0.17164945602416992,1.5785963535308838,0.09202098846435547,1.5459253787994385,0.16994857788085938,1.5728189945220947,0.014513912610709667,0.009953586384654045,0.1186676025390625,-0.0007544622640125453,-0.004250045865774155,-0.033048998564481735
-0.005224943161010742,1.5708248615264893,0.2774186134338379,1.5385515689849854,0.07865238189697266,1.5710279941558838,0.07606220245361328,1.5283558368682861,0.008735350333154202,0.008036885410547256,0.11836402863264084,6.754841160727665e-05,0.004598282743245363,-0.045589424669742584
-0.0013480186462402344,1.5577890872955322,0.24791955947875977,1.5370142459869385,0.13223791122436523,1.4842455387115479,0.18212413787841797,1.570796251296997,0.009811652824282646,0.00530954310670495,0.11863304674625397,0.0013781888410449028,-0.004392923787236214,-0.0501074381172657
0.02498769760131836,1.4520466327667236,0.22316789627075195,1.5520308017730713,0.018303871154785156,1.4100878238677979,0.14286518096923828,1.5202534198760986,0.006364927161484957,0.0027147727087140083,0.11982937157154083,0.001371484249830246,-0.011605319567024708,-0.03213324025273323
0.004687309265136719,1.3328611850738525,0.15555667877197266,1.5349409580230713,0.14718008041381836,1.297090768814087,0.11156129837036133,1.5703022480010986,0.01297921221703291,0.004730596672743559,0.12012367695569992,-0.0015134987188503146,-0.020809950307011604,-0.053761426359415054
0.033954620361328125,1.5298388004302979,-0.009975910186767578,1.5707619190216064,-0.061981916427612305,1.5081312656402588,0.013781547546386719,1.5199568271636963,-0.001783651881851256,-0.0015394733054563403,0.11868564784526825,0.0016849477542564273,-0.0032571391202509403,0.0009328769519925117
0.0175628662109375,1.4318583011627197,0.04930543899536133,1.511394739151001,-0.050232887268066406,1.5766680240631104,0.0021271705627441406,1.5742237567901611,-0.0013569907750934362,0.006442837417125702,0.11895817518234253,-0.004950715694576502,-0.003058085683733225,0.005073460750281811
-0.054688215255737305,1.4456751346588135,0.13233041763305664,1.5361435413360596,-0.14678597450256348,1.582047700881958,0.029121875762939453,1.4944403171539307,0.002415112918242812,0.0019644838757812977,0.11916634440422058,-0.0028849325608462095,0.00023262319155037403,0.01530844159424305
-0.09638094902038574,1.5068466663360596,0.19892215728759766,1.5711138248443604,-0.1687006950378418,1.5744431018829346,0.10912609100341797,1.5707361698150635,0.004462003242224455,-0.003788809757679701,0.11830129474401474,-0.0021926891058683395,-0.004854004830121994,0.007476243190467358
-0.15624761581420898,1.4695465564727783,0.12691736221313477,1.5703184604644775,-0.2140953540802002,1.5469086170196533,0.014404773712158203,1.5632297992706299,0.0040633538737893105,-0.003777804784476757,0.11878855526447296,-0.0027375922072678804,-0.007970288395881653,0.027573196217417717
-0.29192399978637695,1.5127241611480713,0.04010200500488281,1.5746252536773682,-0.12472057342529297,1.5437138080596924,-0.1130979061126709,1.466036081314087,0.005249361041933298,-0.01453493908047676,0.11911213397979736,0.0009562515188008547,0.0049750623293221,0.055431582033634186
-0.31340456008911133,1.4411098957061768,-0.03638935089111328,1.5717670917510986,-0.18224167823791504,1.5709717273712158,-0.01783275604248047,1.390712022781372,0.010202916339039803,-0.013059918768703938,0.12023967504501343,-0.0033458194229751825,0.01376694068312645,0.052450213581323624
-0.3400728702545166,1.4532148838043213,-0.0612940788269043,1.5647366046905518,-0.2126147747039795,1.5714695453643799,-0.05051064491271973,1.4676001071929932,0.00873964186757803,-0.015094921924173832,0.11965613812208176,-0.0025514373555779457,0.00887285266071558,0.055078212171792984
-0.32297658920288086,1.5154716968536377,-0.03591322898864746,1.5717566013336182,-0.12015175819396973,1.5112602710723877,-0.05147242546081543,1.352480173110962,0.006268832832574844,-0.024350816383957863,0.119644895195961,0.002636461751535535,0.006663693580776453,0.04696200042963028
-0.3171217441558838,1.5711567401885986,-0.02602076530456543,1.5709707736968994,-0.14984464645385742,1.5812666416168213,-0.17510151863098145,1.3188679218292236,-0.0009301775717176497,-0.030230771750211716,0.11875128746032715,0.004494562279433012,0.006352486088871956,0.0635044127702713
