increments_0,increments_1,increments_2,increments_3,increments_4,increments_5,increments_6,increments_7,prev_j_positions_0,prev_j_positions_1,prev_j_positions_2,prev_j_positions_3,prev_j_positions_4,prev_j_positions_5,prev_j_positions_6,prev_j_positions_7,prev_base_pos_x,prev_base_pos_y,prev_base_pos_z,prev_base_ori_alpha,prev_base_ori_beta,prev_base_ori_gamma
-0.129516055939998,-0.06375137356910579,-0.1212565731592139,0.08383682438074379,-0.050495271941521314,-0.04311683462484241,0.04642845405943332,-0.08707896701442036,-0.0007603168487548828,-0.04185628890991211,0.0015301704406738281,-0.040971994400024414,0.0005273818969726562,-0.043187618255615234,-0.0010173320770263672,-0.04175519943237305,0.033480677753686905,0.0,0.0,9.759351087268442e-05,4.1157534724334255e-05,-0.0033935282845050097
0.05674776482752196,0.12847006134898437,-0.005515047487224858,0.009623209013050277,0.033849279740884496,-0.015958571455793664,0.08696582488463557,-0.06177784334300689,-0.12704730033874512,-0.13763737678527832,-0.12075519561767578,0.00021123886108398438,-0.05014920234680176,-0.1304759979248047,0.04232978820800781,-0.1645510196685791,0.004958671052008867,0.0007348976214416325,0.03574588522315025,0.001984367845579982,-0.00033018982503563166,0.010768584907054901
0.05249796685685875,-0.08604498674591261,0.07061763537669696,0.10152984318766904,-0.03581017652289089,-0.059603492189289134,-0.1114580300054478,-0.046866190022474996,-0.07247686386108398,-0.04599404335021973,-0.12564849853515625,-0.0306704044342041,-0.017360687255859375,-0.1851811408996582,0.12789487838745117,-0.2621276378631592,0.005968672223389149,-0.0019263792783021927,0.03562341630458832,0.012210692279040813,0.003343200543895364,-0.013394167646765709
-0.07324508652343188,-0.06785111067224493,-0.007921818540920196,-0.09351377415586176,0.05875987380537291,0.05254729119574581,0.12618926411570905,-0.12081263740703846,-0.021526575088500977,-0.15965890884399414,-0.059537649154663086,0.025580406188964844,-0.0538632869720459,-0.2867295742034912,0.017446517944335938,-0.34271669387817383,0.0011276804143562913,-0.0016544442623853683,0.03788314759731293,0.008562017232179642,0.0019019958563148975,-0.0026655958499759436
-0.03155361641399782,-0.11348884520757478,-0.07350002194957372,0.0977162668110105,-0.03904386738574286,0.11363764803983262,0.0678405108591843,0.0074615273375382716,-0.09638285636901855,-0.2545483112335205,-0.06784749031066895,-0.10689496994018555,0.004447460174560547,-0.2721219062805176,0.14109563827514648,-0.49776601791381836,0.0077990395948290825,-0.001935844891704619,0.03981650620698929,0.009166879579424858,0.001982794376090169,-0.012189527042210102
0.027533191634976188,0.08499636432901492,0.09807177330492331,0.09951319782866645,-0.1238687449252307,-0.09807677540992778,0.06882076392052563,-0.042153637368706136,-0.12994933128356934,-0.3989729881286621,-0.14206528663635254,-0.04754328727722168,-0.03484630584716797,-0.19657278060913086,0.2086186408996582,-0.5247151851654053,0.011458683758974075,0.0012892152881249785,0.041128046810626984,0.0034474018029868603,0.002650344278663397,-0.01645066775381565
0.0034861671057258214,0.08898206552340986,-0.0503577323549298,0.034485344614893304,-0.05749463063275231,-0.058479656396640024,0.07484948516811579,-0.12343336694570906,-0.10323977470397949,-0.35085415840148926,-0.044775962829589844,0.013653755187988281,-0.15950441360473633,-0.33214259147644043,0.2757258415222168,-0.6053392887115479,0.013179426081478596,-0.0005653000553138554,0.041007377207279205,0.006519112270325422,0.00424982002004981,-0.03626060113310814
0.05013780691082582,0.05353449300636952,0.11880823819268957,-0.09480420479342547,0.033020348292756595,0.04850236818574465,-0.11900829685389422,-0.05368010291811837,-0.10187315940856934,-0.28356099128723145,-0.09559965133666992,0.008678436279296875,-0.21866226196289062,-0.4273703098297119,0.35201168060302734,-0.7644221782684326,0.0167038943618536,-0.003675175365060568,0.04079002887010574,0.010527707636356354,0.005939162336289883,-0.05487172678112984
-0.010989525621722236,-0.11712110715459656,0.03826416948988375,0.04615417320230824,0.12212464025789216,0.11318482641964278,-0.12341846647355155,-0.11726869484724026,-0.05585002899169922,-0.2573409080505371,0.022496700286865234,-0.12247037887573242,-0.18687891960144043,-0.41684913635253906,0.23879718780517578,-0.8633029460906982,0.010998126119375229,-0.0066059669479727745,0.04029889404773712,0.011760587804019451,0.0033909883350133896,-0.04157958924770355
-0.006448175238976728,0.0791430459803432,0.11993807604823264,-0.10569591433792878,0.05953850203705362,-0.05176379123450398,0.1293542338988868,0.05271625527457654,-0.06826615333557129,-0.39837050437927246,0.06097888946533203,-0.11154770851135254,-0.06575226783752441,-0.3400552272796631,0.11461877822875977,-1.0208475589752197,0.006920509971678257,-0.005241542123258114,0.041158754378557205,0.003872914705425501,0.0009696681518107653,-0.013055792078375816
-0.07800220347572327,-0.11033721398558319,-0.0774926054811816,-0.11401497628981849,0.05483579797414312,-0.04096758981966731,-0.12470505523941132,-0.028105870279084226,-0.04197287559509277,-0.36763477325439453,0.1342005729675293,-0.24133038520812988,-0.007267475128173828,-0.4296431541442871,0.2415328025817871,-1.0150015354156494,0.011016897857189178,-0.004982213024049997,0.040716610848903656,0.0055785151198506355,0.0007777659920975566,-0.04646993800997734
-0.0829436678643735,-0.005672923333314583,0.08420627748470157,0.11966116419434197,-0.0035018173640496333,0.05846004049813501,0.009685298970749573,0.09259212797231675,-0.1113126277923584,-0.5069892406463623,0.05021810531616211,-0.3910067081451416,0.04263162612915039,-0.5070977210998535,0.1264047622680664,-1.0843579769134521,0.00956675037741661,-0.0038656392134726048,0.04183705151081085,0.001339708105660975,-0.005612732842564583,-0.009963448159396648
0.10335784993000126,0.050246823618976894,0.09927248421264544,-0.10098863946705292,-0.003072932016640809,-0.03083763322124537,-0.12253150256616091,-0.09973886327785829,-0.09484362602233887,-0.5332930088043213,0.08860445022583008,-0.31744933128356934,0.04293012619018555,-0.4853658676147461,0.13481712341308594,-1.0353333950042725,0.009383813478052616,-0.0026661399751901627,0.04219244047999382,-0.0003933114930987358,-0.0030330498702824116,-0.013286419212818146
0.01296689959561405,-0.03514401693022606,-0.06063164453218615,-0.03320661304196904,-0.009093351368780669,-0.028039308388737395,0.12297670533176823,-0.08632492672639651,0.014208793640136719,-0.5264928340911865,0.17788219451904297,-0.4459798336029053,0.04310798645019531,-0.5475397109985352,0.014538288116455078,-1.1752912998199463,0.004772162064909935,-0.003736300626769662,0.04191887006163597,-0.00038934682379476726,-0.007340478710830212,-0.029773905873298645
0.10079852531000785,-0.08366496806700448,0.024094739459635632,0.12334291878641655,0.10553545956907001,-0.024253824663857577,-0.13029220967825939,0.02229862847581402,0.015729904174804688,-0.5951204299926758,0.12871694564819336,-0.5126223564147949,0.039105892181396484,-0.6045942306518555,0.13806724548339844,-1.2996222972869873,0.00537364324554801,-0.0036101480945944786,0.04248172417283058,-0.0013343639438971877,-0.009098876267671585,-0.024907518178224564
0.040455858069337665,0.02684146302636131,0.07493561534549431,0.1110952587746833,0.05783481737341031,-0.10493266871968875,0.05883018185427869,0.08813133046090003,0.10597991943359375,-0.7107076644897461,0.16228723526000977,-0.427748441696167,0.14508390426635742,-0.662858247756958,0.008535385131835938,-1.3149783611297607,0.006942607928067446,-0.0014632426900789142,0.0425105057656765,-0.001417022431269288,-0.019347842782735825,-0.0561293363571167
-0.1211152290838997,0.0656821245230079,0.03761430591081529,-0.04132443668406248,0.0696993498513562,0.08014688647417836,0.10112121539773322,0.07188459403419288,0.14632225036621094,-0.718437910079956,0.2360849380493164,-0.34942173957824707,0.20620107650756836,-0.8022143840789795,0.06809139251708984,-1.2619893550872803,0.007263747043907642,-0.003206657012924552,0.04251059144735336,-0.0008373853052034974,-0.03364882618188858,-0.07706209272146225
0.06371005273716623,0.04468368884025694,0.026836319668759327,0.12422582084184272,0.008487285704451062,-0.02234757685986562,-0.026437202382288572,-0.10340397055773566,0.06485366821289062,-0.6994731426239014,0.24043703079223633,-0.4163517951965332,0.27326154708862305,-0.7636229991912842,0.16974687576293945,-1.2253024578094482,0.013165594078600407,-0.0004436741874087602,0.04249567538499832,7.617689698236063e-05,-0.01354772225022316,-0.07596847414970398
0.0005236372683574815,0.11126012250962992,0.002440389788485325,-0.003057673275239413,0.09817307539128364,-0.1172853917838739,0.03782261422233784,-0.09216596339083148,0.1215667724609375,-0.6867356300354004,0.27481889724731445,-0.3266284465789795,0.28328418731689453,-0.8196589946746826,0.14491701126098633,-1.3647515773773193,0.011213512159883976,-0.001389054348692298,0.04243403673171997,-0.000433248293120414,-0.036496903747320175,-0.08955629169940948
-0.025826137810557898,0.018096379182386126,-0.07037949566132133,-0.011903399957085378,-0.10578292977020672,-0.06977647463268888,0.042397424704511556,-0.09963732145475723,0.12366008758544922,-0.6102302074432373,0.2788071632385254,-0.3579111099243164,0.38052892684936523,-0.9850594997406006,0.18363094329833984,-1.4922096729278564,0.016701113432645798,-0.002850112970918417,0.041899312287569046,-0.0013416700530797243,-0.020856332033872604,-0.11196678876876831
-0.005176011683482643,0.069827154975529,-0.08265329413336153,0.04810644679060865,0.12770461191140473,-0.07545931044249164,0.06548782919218955,0.03620946030194032,0.09074687957763672,-0.6181638240814209,0.21515512466430664,-0.39748358726501465,0.29021406173706055,-1.0881760120391846,0.22628498077392578,-1.572115182876587,0.014980142004787922,-0.0066487230360507965,0.04160919040441513,-0.003657240653410554,-0.01590891182422638,-0.08914855122566223
-0.08962221020022026,-0.03932453730232051,-0.05248442570882658,0.04039277405308343,0.10112640196093571,-0.05855387845106328,-0.005088195113535496,0.07411022819130739,0.08081388473510742,-0.5803430080413818,0.14011001586914062,-0.3805077075958252,0.4141268730163574,-1.207317590713501,0.2931180000305176,-1.5654079914093018,0.0212334506213665,-0.007233940530568361,0.04058317095041275,-0.007697509601712227,-0.013361242599785328,-0.1151127740740776
0.04086028007672455,0.025682818361316015,0.05458901780420073,0.06848488634371858,-0.05393614973964227,-0.12228747129999373,0.10381532225080926,-0.11699110680186194,-0.010100603103637695,-0.6527903079986572,0.08987140655517578,-0.36997556686401367,0.5049552917480469,-1.3047688007354736,0.2978224754333496,-1.5305817127227783,0.028736837208271027,-0.006699535995721817,0.04001490771770477,-0.012861265800893307,-0.01935107633471489,-0.12046260386705399
-0.07547743824552842,0.03060472155472214,-0.05240720496441454,0.0434796005338758,0.11026922926202065,-0.10208917673634364,0.09049116894854495,0.11995226240669388,0.023223876953125,-0.64797043800354,0.146728515625,-0.32587170600891113,0.46364498138427734,-1.4665043354034424,0.39907026290893555,-1.5756127834320068,0.027462951838970184,-0.007798516657203436,0.03834987431764603,-0.02026068978011608,-0.016405124217271805,-0.12323478609323502
0.0399766451399923,0.12949775941317573,0.07312701671247204,-0.11110749418309294,0.05486435221452957,-0.09311296714002198,0.09743173081206985,-0.0627595734052889,-0.052028656005859375,-0.6508519649505615,0.09763526916503906,-0.3058297634124756,0.5755767822265625,-1.571376085281372,0.4920964241027832,-1.4943087100982666,0.035185981541872025,-0.007986548356711864,0.03799772635102272,-0.02187827229499817,0.004210428334772587,-0.13211950659751892
0.10858034206224948,-0.03616634527365047,-0.05281154657212684,0.00323688482092396,0.011207346215226269,-0.003235315110496701,-0.12052970246455329,-0.07546361649792832,-0.0040302276611328125,-0.5556864738464355,0.15904569625854492,-0.4353947639465332,0.6340899467468262,-1.5717175006866455,0.5910854339599609,-1.5734078884124756,0.03777549788355827,-0.009995766915380955,0.03727656975388527,-0.023498686030507088,0.0014404079411178827,-0.16677142679691315
0.008579565163090963,-0.05911513333066926,0.09256100138866218,-0.11829875997305377,-0.10148920411105,-0.11652957441992602,-0.09831199812759663,0.022707148409674135,0.0941019058227539,-0.6090402603149414,0.11048746109008789,-0.45844602584838867,0.6437454223632812,-1.5741207599639893,0.48024892807006836,-1.574187994003296,0.03014533594250679,-0.009954763576388359,0.037389930337667465,-0.024653613567352295,-0.0003389872144907713,-0.16096754372119904
-0.1045925500206777,-0.09747832063197685,0.023092828030223726,0.1206815401259885,-0.04534515521448122,0.04953267479574054,0.06365206850017155,0.1260342312398076,0.1042337417602539,-0.6899147033691406,0.19828557968139648,-0.6006934642791748,0.5466108322143555,-1.5710985660552979,0.38460540771484375,-1.5733273029327393,0.02443736605346203,-0.008351225405931473,0.03802548348903656,-0.02552744373679161,0.0010230166371911764,-0.14063423871994019
-0.04968117465139045,-0.04681424697710593,0.09341364596680288,0.1280100747987971,-0.07507661674865118,0.10311747643821734,-0.1228053070413261,0.04807947786327772,0.01558542251586914,-0.8086140155792236,0.20053577423095703,-0.5123627185821533,0.502800464630127,-1.558741807937622,0.4465632438659668,-1.4963805675506592,0.02968326024711132,-0.005965739954262972,0.03840675204992294,-0.022178495302796364,0.000240498804487288,-0.13684691488742828
-0.0797033246566028,0.09928177709986663,-0.06277767233755317,0.05253743910760194,0.0005966171474634285,-0.0758912847833329,-0.011685030447299556,0.010181238399798563,0.040677547454833984,-0.8647091388702393,0.2362680435180664,-0.42398881912231445,0.4274449348449707,-1.4940693378448486,0.3298835754394531,-1.494659662246704,0.023301005363464355,-0.005912479478865862,0.03891076147556305,-0.02006435953080654,-0.007612332236021757,-0.11502804607152939
0.11679680428772127,-0.08896511099428722,-0.03924301032709538,-0.015781875659708254,-0.0056014651265829125,-0.09615688532386167,0.05802632333294512,-0.03432199167021125,-0.012872457504272461,-0.7929351329803467,0.16475248336791992,-0.3938920497894287,0.43191957473754883,-1.570983648300171,0.3189425468444824,-1.5319273471832275,0.025559434667229652,-0.007606914732605219,0.0378996804356575,-0.023617679253220558,-0.0007233176729641855,-0.10126493126153946
